recipe_urls,recipe_name,prep_time,cooking_time,total_time,recipe_servings,recipe_yield,r_ingrids,r_direction,r_nutrition_info
https://www.allrecipes.com/recipe/244960/strawberry-banana-protein-shake/,Strawberry Banana Protein Shake,5 mins,,5 mins,2,2 cups,"['1 cup skim milk', '1 scoop vanilla-flavored whey protein powder', '2 cups ice', '1 cup strawberries', '1 large banana', '1 tablespoon natural peanut butter']","['1   Layer milk, protein powder, ice, strawberries, banana, and peanut butter in a blender in this order; blend until creamy and smooth.    Advertisement']",['Per Serving:  261 calories; protein 26.1g; carbohydrates 31.1g; fat 5.2g; cholesterol 8.7mg; sodium 186.6mg.']
https://www.allrecipes.com/recipe/242198/healthy-blueberry-breakfast-smoothie/,Healthy Blueberry Breakfast Smoothie,15 mins,,15 mins,1,1 smoothie,"['1 cup fresh blueberries', '½ cup Greek yogurt', '¼ cup orange juice', '1 tablespoon white sugar, or to taste', '¼ teaspoon vanilla extract', '1 pinch ground cinnamon, or to taste', '3 ice cubes']","['1   Blend blueberries, yogurt, orange juice, sugar, vanilla extract, and cinnamon together in a blender on low speed for 30 seconds; increase speed to high and blend until smooth, about 2 minutes. Add ice and blend on high until smooth, about 1 minute more.    Advertisement']",['Per Serving:  295 calories; protein 7.5g; carbohydrates 44.9g; fat 10.6g; cholesterol 22.5mg; sodium 69.2mg.']
https://www.allrecipes.com/recipe/262283/breakfast-fruit-smoothie-with-kefir/,Breakfast Fruit Smoothie with Kefir,5 mins,,5 mins,1,1 smoothie,"['½ cup kefir', '½ cup frozen blueberries', '½ small banana', '1 tablespoon almond butter', '2 teaspoons honey']","['1   Combine kefir, blueberries, banana, almond butter, and honey in a blender. Process until smooth.    Advertisement']",['Per Serving:  306 calories; protein 7.2g; carbohydrates 42.3g; fat 14.2g; sodium 127.5mg.']
https://www.allrecipes.com/recipe/223142/breakfast-to-go-smoothie/,Breakfast-to-Go Smoothie,5 mins,,5 mins,1,1 smoothie,"['1 cup fat-free milk', '½ cup frozen blueberries', '½ cup plain fat-free Greek yogurt', '¼ cup old-fashioned oats', '1 tablespoon ground flax seed']","['1   Blend milk, blueberries, Greek yogurt, oats, and flax seed in a blender until smooth.    Advertisement']",['Per Serving:  315 calories; protein 23.8g; carbohydrates 43.4g; fat 5.4g; cholesterol 4.9mg; sodium 190.8mg.']
https://www.allrecipes.com/recipe/160708/strawberry-banana-protein-smoothie/,Strawberry Banana Protein Smoothie,10 mins,,10 mins,1,1 smoothie,"['1 banana', '1 ¼ cups sliced fresh strawberries', '10 whole almonds', '2 tablespoons water', '1 cup ice cubes', '3 tablespoons chocolate flavored protein powder']","['1   Place the banana, strawberries, almonds, and water into a blender. Blend to mix, then add the ice cubes and puree until smooth. Add the protein powder, and continue mixing until evenly incorporated, about 30 seconds.    Advertisement']",['Per Serving:  349 calories; protein 21g; carbohydrates 53.2g; fat 8.1g; sodium 194.5mg.']
https://www.allrecipes.com/recipe/231851/easy-mango-banana-smoothie/,Easy Mango Banana Smoothie,10 mins,,10 mins,8,8 servings,"['2 mangos - peeled, seeded, and sliced', '2 bananas', '2 cups vanilla yogurt', '2 cups milk']","['1   Blend mangos, banana, vanilla yogurt, and milk in a blender until smooth.    Advertisement']",['Per Serving:  133 calories; protein 5.5g; carbohydrates 24.4g; fat 2.2g; cholesterol 7.9mg; sodium 66.5mg.']
https://www.allrecipes.com/recipe/236951/spinach-and-kale-smoothie/,Spinach and Kale Smoothie,10 mins,,10 mins,1,1 serving,"['2 cups fresh spinach', '1 cup almond milk', '1 tablespoon peanut butter', '1 tablespoon chia seeds (Optional)', '1 leaf kale', '1 sliced frozen banana']","['1   Blend spinach, almond milk, peanut butter, chia seeds, and kale together in a blender until smooth. Add banana and blend until smooth.    Advertisement']",['Per Serving:  325 calories; protein 10g; carbohydrates 46.1g; fat 13.9g; sodium 293.1mg.']
https://www.allrecipes.com/recipe/215163/strawberry-orange-banana-smoothie/,Strawberry Orange Banana Smoothie,5 mins,,5 mins,1,1 serving,"['¾ cup orange juice', '1 cup fresh strawberries', '1 ripe banana', 'ice cubes']","['1   Blend the orange juice, strawberries, banana, and ice cubes in a blender until smooth and frothy.    Advertisement']",['Per Serving:  238 calories; protein 3.6g; carbohydrates 58.2g; fat 1.2g; sodium 8.3mg.']
https://www.allrecipes.com/recipe/240726/healthy-berry-and-spinach-smoothie/,Healthy Berry and Spinach Smoothie,10 mins,,10 mins,4,4 servings,"['2 cups frozen berries', '1 cup plain yogurt', '½ cup orange juice', '¼ cup fresh spinach, or to taste', '5 strawberries']","['1   Blend berries, yogurt, orange juice, spinach, and strawberries together in a blender until smooth.    Advertisement']",['Per Serving:  88 calories; protein 4.1g; carbohydrates 17.3g; fat 1.3g; cholesterol 3.7mg; sodium 44.8mg.']
https://www.allrecipes.com/recipe/245061/healthy-chocolate-smoothie/,Healthy Chocolate Smoothie,10 mins,,10 mins,2,2 smoothies,"['2 very ripe bananas', '6 ice cubes', '1 cup milk', '1 ½ tablespoons unsweetened cocoa powder', '1 tablespoon peanut butter', '1 teaspoon vanilla extract']","['1   Blend bananas, ice cubes, milk, cocoa powder, peanut butter, and vanilla extract together in a blender on high speed until smooth.    Advertisement']",['Per Serving:  229 calories; protein 8.1g; carbohydrates 36.7g; fat 7.4g; cholesterol 9.8mg; sodium 91.5mg.']
https://www.allrecipes.com/recipe/173730/kale-and-banana-smoothie/,Kale and Banana Smoothie,5 mins,,5 mins,1,1 serving,"['1 banana', '2 cups chopped kale', '½ cup light unsweetened soy milk', '1 tablespoon flax seeds', '1 teaspoon maple syrup']","['1   Place the banana, kale, soy milk, flax seeds, and maple syrup into a blender. Cover, and puree until smooth. Serve over ice.    Advertisement']",['Per Serving:  311 calories; protein 12.2g; carbohydrates 56.6g; fat 7.3g; sodium 109.8mg.']
https://www.allrecipes.com/recipe/238680/quick-strawberry-oatmeal-breakfast-smoothie/,Quick Strawberry Oatmeal Breakfast Smoothie,10 mins,,10 mins,2,2 smoothies,"['½ cup rolled oats', '1 teaspoon chia seeds', '14 frozen strawberries', '6 ounces nonfat vanilla Greek yogurt', '1 banana, broken into chunks', '½ cup almond milk', '½ teaspoon vanilla extract']","['1   Blend oats and chia seeds together in a blender to a fine consistency. Add strawberries, yogurt, banana, almond milk, and vanilla extract; blend until smooth.    Advertisement']",['Per Serving:  246 calories; protein 11.1g; carbohydrates 45.8g; fat 2.6g; cholesterol 5mg; sodium 83.6mg.']
https://www.allrecipes.com/recipe/263728/vegan-mug-cake-with-pineapple-and-mint/,Vegan Mug Cake with Pineapple and Mint,5 mins,3 mins,13 mins,2,2 mug cakes,"['2 slices fresh pineapple', '1 ripe banana', '2 tablespoons cream of coconut', '1 tablespoon rolled oats', '1 tablespoon quick-cooking oats', '¼ teaspoon baking powder', '3 leaves fresh mint', '1 teaspoon chia seeds', '1 teaspoon poppy seeds']","['1   Combine pineapple, banana, cream of coconut, rolled oats, quick-cooking oats, baking powder, mint, chia seeds, and poppy seeds in a blender; blend until smooth. Pour into 2 mugs.', '2   Microwave at the highest setting until mug cakes have set and risen well, about 3 minutes. Allow to cool a few minutes before serving.']",['Per Serving:  196 calories; protein 2.4g; carbohydrates 39.1g; fat 4.7g; sodium 70.1mg.']
https://www.allrecipes.com/recipe/256021/ultimate-tofu-breakfast-burrito-bowls/,Ultimate Tofu Breakfast Burrito Bowls,15 mins,30 mins,45 mins,3,3 servings,"['3 tablespoons olive oil, divided', '1 (14 ounce) package extra-firm tofu, drained', '½ teaspoon salt', 'black pepper to taste', '1 ½ teaspoons onion powder', '1 ½ teaspoons garlic powder', '½ teaspoon ground turmeric', '1 tablespoon fresh lemon juice', '1 tablespoon olive oil', '1 cup finely diced red onion', '2 jalapeno peppers, seeded and chopped', '½ teaspoon salt', '3 cloves garlic, minced', '2 cups chopped tomatoes', '1 ½ teaspoons cumin', '¼ cup chopped fresh cilantro', '1 tablespoon fresh lemon juice', '1 (15.5 ounce) can no-salt-added black beans, drained and rinsed', '1 ½ cups cooked hash brown potatoes', '1 avocado - peeled, pitted and sliced', '1 teaspoon fresh lemon juice', '¼ cup chopped fresh cilantro', '1 teaspoon hot sauce, or to taste']","['1   Preheat a large, heavy skillet over medium-high heat. Add 2 tablespoons oil. Break tofu apart over skillet into bite-size pieces, sprinkle with salt and pepper, then cook, stirring frequently with a thin metal spatula, until liquid cooks out and tofu browns, about 10 minutes. (If you notice liquid collecting in pan, increase heat to evaporate water.) Be sure to get under the tofu when you stir, scraping the bottom of the pan where the good, crispy stuff is and keeping it from sticking.', '2   Add onion and garlic powders, turmeric, juice, and remaining tablespoon oil and toss to coat. Cook 5 minutes more.', '3   Preheat a heavy-bottomed saucepan over medium-high heat. Add oil. Cook onion and jalapenos with a pinch of salt, stirring, until translucent, about 5 minutes, Add garlic and cook, stirring, until fragrant, about 30 seconds. Add tomatoes, cumin, and remaining salt, and cook, stirring, until tomatoes become saucy, about 5 minutes. Add cilantro and lemon juice. Let cilantro wilt in. Add beans and heat through, stirring occasionally, about 2 minutes. Taste for salt and seasoning.', '4   Spoon some hash browns into each bowl, followed by a scoop of beans and a scoop of scramble. Top with avocado, a squeeze of fresh lemon juice, and a sprinkle of cilantro. Serve with hot sauce.']",['Per Serving:  579 calories; protein 22g; carbohydrates 57.2g; fat 39.6g; sodium 1170.5mg.']
https://www.allrecipes.com/recipe/263743/vegan-zucchini-noodles-with-chickpeas-and-zucchini-blossoms/,Vegan Zucchini Noodles with Chickpeas and Zucchini Blossoms,10 mins,15 mins,25 mins,2,2 servings,"['4 tablespoons olive oil', '2 cloves garlic, minced', '2 medium zucchini, cut into noodles with a spiralizer', '12 zucchini blossoms, pistils removed, cut into strips', '½ cup canned chickpeas, drained and rinsed', 'salt', '6 fresh basil leaves, cut into strips, or to taste']","['1   Heat olive oil in a large skillet over low heat and cook garlic until softened, about 10 minutes. Add zucchini and zucchini blossoms; mix well with olive oil. Add chickpeas and stir to combine. Season with salt and stir in basil. Serve immediately.    Advertisement']",['Per Serving:  348 calories; protein 5.7g; carbohydrates 21.6g; fat 28.1g; sodium 278.2mg.']
https://www.allrecipes.com/recipe/263706/rice-paper-fake-bacon/,Rice Paper Fake Bacon,15 mins,6 mins,21 mins,24,24 pieces,"['2 tablespoons sesame oil', '2 tablespoons reduced-sodium soy sauce', '2 teaspoons maple syrup', '1 ½ teaspoons miso paste', '1 teaspoon liquid smoke flavoring', '½ teaspoon ground paprika', '½ teaspoon ground black pepper', '2 sheets rice paper']","['1   Preheat the oven to 400 degrees F (200 degrees C).', '2   Whisk sesame oil, soy sauce, maple syrup, miso, liquid smoke, paprika, and black pepper together in a shallow bowl.', '3   Stack 2 pieces of rice paper and soak them in a bowl of cold water until slightly soft and pliable, about 30 seconds. Cut the hydrated rice paper into strips using a pizza cutter. Dip each strip in the soy mixture and place on a sheet of parchment paper. Carefully lay the parchment paper directly on the oven rack.', '4   Bake in the preheated oven until strips are dry, 6 to 8 minutes.']",['Per Serving:  16 calories; protein 0.2g; carbohydrates 1g; fat 1.4g; sodium 57.8mg.']
https://www.allrecipes.com/recipe/263635/steamed-vegan-rice-cakes-banh-bo-hap/,Steamed Vegan Rice Cakes (Banh Bo Hap),10 mins,15 mins,2 hrs 25 mins,12,12 servings,"['4 cups rice flour', '2 cups lukewarm water', '1 (14 ounce) can coconut milk', '1 cup white sugar', '4 teaspoons tapioca starch', '1 ½ teaspoons active dry yeast', '½ teaspoon vanilla extract', '¼ teaspoon salt', '2 teaspoons oil, or as needed']","['1   Whisk rice flour, water, coconut milk, sugar, tapioca starch, yeast, vanilla extract, and salt together in a bowl until smooth. Cover with a lid. Let batter rest until air bubbles rise to the surface, about 2 hours. Stir well.', '2   Grease cake molds with oil. Place a steamer insert into a saucepan and fill with water to just below the bottom of the steamer. Place cake molds on top and pour batter into each, leaving 1 3/4 inches of space at the top for rising. Bring water to a boil. Cover and steam until a toothpick inserted into a cake comes out clean, about 10 minutes.']",['Per Serving:  334 calories; protein 4g; carbohydrates 60.8g; fat 8.5g; sodium 54.2mg.']
https://www.allrecipes.com/recipe/232210/couscous-with-olives-and-sun-dried-tomato/,Couscous with Olives and Sun-Dried Tomato,20 mins,30 mins,50 mins,4,4 servings,"['1 ¼ cups vegetable broth', '1 ¼ cups water', '2 cups pearl (Israeli) couscous', '1 pinch salt', '1 pinch ground black pepper', '5 tablespoons olive oil, divided', '½ cup pine nuts', '4 cloves garlic, minced', '1 shallot, minced', '½ cup sliced black olives', '⅓ cup sun-dried tomatoes packed in oil, drained and chopped', '1 cup vegetable broth', '¼ cup chopped fresh flat-leaf parsley']","['1   Bring 1 1/4 cup vegetable broth and water to a boil in a saucepan, stir in couscous, and mix in salt and black pepper. Reduce heat to low and simmer until liquid is absorbed, about 8 minutes.', '2   Heat 3 tablespoons olive oil in a skillet over medium-high heat; stir in pine nuts and cook, stirring frequently, until pine nuts smell toasted and are golden brown, about 1 minute. Remove from heat.', '3   Heat remaining 2 tablespoons olive oil in a saucepan; cook and stir garlic and shallot in the hot oil until softened, about 2 minutes. Stir black olives and sun-dried tomatoes into garlic mixture and cook until heated through, 2 to 3 minutes, stirring often. Slowly pour in 1 cup vegetable broth and bring mixture to a boil. Reduce heat to low and simmer until sauce has reduced, 8 to 10 minutes.', '4   Transfer couscous to a large serving bowl, mix with sauce, and serve topped with parsley and pine nuts.']",['Per Serving:  528 calories; protein 13g; carbohydrates 55.5g; fat 29.3g; sodium 455.1mg.']
https://www.allrecipes.com/recipe/263458/vegan-tomato-soup/,Vegan Tomato Soup,10 mins,45 mins,1 hr 5 mins,4,4 servings,"['2 tablespoons extra-virgin olive oil', '1 onion, chopped', '4 cloves garlic, minced', '4 tomatoes, chopped', '3 ½ cups cherry tomatoes, halved', '¾ cup vegetable broth', '2 bay leaves', '2 sprigs fresh basil, divided']","['1   Heat olive oil in a pot over low heat and cook onion until soft and translucent. Add garlic and cook until fragrant, about 1 minute. Increase heat to medium, add all tomatoes, and cook until they start to break down, about 5 minutes. Stir occasionally. Add vegetable broth, bay leaves, and 1 sprig of basil. Bring to a boil, reduce heat, and simmer until tomatoes have broken down and soup starts to thicken, about 30 minutes.', '2   Remove soup from heat and cool slightly. Remove bay leaves and basil.', '3   Puree tomato soup with an immersion blender until smooth. Reheat soup before serving and garnish with basil leaves.']",['Per Serving:  140 calories; protein 3.2g; carbohydrates 17.5g; fat 7.6g; sodium 69.6mg.']
